sample.id,latitude,longitude,jrc.water,satellite,year,doy,collection.number,landsat.scene.id,processing.level,sun.elevation,qa.pixel,qa.radsat,cloud.cover,geometric.rmse.model,blue,green,red,nir,swir1,swir2,clear,snow,water,ndvi
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,161,2,LC82140042019162LGN00,L2SP,34.44380658,21824,0,29.26,9.97,0.0633675,0.117295,0.133685,0.2088975,0.21437,0.1614875,1,0,0,0.19438913463052
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,162,2,LC80202412019163LGN00,L2SP,20.0067615,21824,0,38.28,13.121,0.033695,0.08468,0.061085,0.126755,0.13187,0.130715,1,0,0,0.298203888156263
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,164,2,LC82190032019165LGN00,L2SP,33.33024851,21824,0,8.61,12.093,0.0551175,0.1122625,0.1392125,0.2452525,0.2429425,0.1751,1,0,0,0.231387767162785
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,169,2,LC80212412019170LGN00,L2SP,20.32687949,21824,0,31.07,9.268,0.0335025,0.0919675,0.11504,0.2691775,0.22295,0.143695,1,0,0,0.343699418697652
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,173,2,LC82180032019174LGN00,L2SP,33.52779332,21824,0,22.31,9.521,0.064715,0.11999,0.1475725,0.2866125,0.25485,0.1864575,1,0,0,0.271549575507914
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,184,2,LC82150032019185LGN01,L2SP,33.01741656,21824,0,41.52,9.088,0.0466475,0.1001075,0.1056625,0.21954,0.1694075,0.120705,1,0,0,0.305359496397501
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,184,2,LC82150042019185LGN01,L2SP,34.30674427,21824,0,46.44,9.01,0.0444475,0.1005475,0.107285,0.2158275,0.16982,0.1224925,1,0,0,0.30517074375607
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,188,2,LC80262402019189LGN00,L2SP,18.20497293,21824,0,44.99,9.119,0.03584,0.064385,0.0486825,0.280535,0.186265,0.10701,1,0,0,0.61101304558373
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,189,2,LC82180032019190LGN00,L2SP,32.51304346,21824,0,29.28,7.785,0.10316,0.1824425,0.18533,0.23406,0.2775925,0.25089,1,0,0,0.11876822489934
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,190,2,LC80242402019191LGN00,L2SP,17.9814778,21824,0,19.52,11.291,0.297475,0.31755,0.3530525,0.412975,0.3639425,0.325195,1,0,0,0.0997618061822116
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,190,2,LC80242412019191LGN00,L2SP,19.30283802,21824,0,29.92,10.045,0.3026725,0.31359,0.3448025,0.40962,0.3632275,0.3197775,1,0,0,0.101980880684968
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,205,2,LC82180032019206LGN00,L2SP,29.83747587,21824,0,48.49,7.761,0.0549525,0.101235,0.1100075,0.26486,0.2084025,0.143915,1,0,0,0.357693937952512
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,206,2,LC80242402019207LGN00,L2SP,15.26813614,21824,0,55.09,8.994,0.00894500000000001,0.0583625,0.0673825,0.2615325,0.168995,0.099475,1,0,0,0.502865084364569
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,206,2,LC80242412019207LGN00,L2SP,16.58064859,21824,0,16.41,12.115,0.0114475,0.0375725,0.02781,0.2669225,0.156235,0.092765,1,0,0,0.717536928673391
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,207,2,LC82160032019208LGN00,L2SP,29.39861379,21824,0,8.28,7.462,0.04783,0.0957625,0.1105025,0.2785275,0.211785,0.14397,1,0,0,0.363621028150683
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,210,2,LC80202412019211LGN00,L2SP,15.66615706,21824,0,27,10.03,0.8106525,0.809855,0.8420575,0.8748925,0.58991,0.4361025,1,0,0,0.105288704083899
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,211,2,LC80272402019212LGN00,L2SP,14.10520206,21824,0,5.57,10.426,0.014885,0.04728,0.063505,0.24605,0.164155,0.10525,1,0,0,0.502005060504556
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,214,2,LC82170032019215LGN00,L2SP,27.68665217,21824,0,49.19,7.103,0.0442825,0.0959,0.117845,0.3077875,0.2164875,0.1465275,1,0,0,0.380011121115302
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,216,2,LC82150032019217LGN00,L2SP,27.15480527,21824,0,5.75,6.897,0.052285,0.09018,0.0984025,0.18731,0.13429,0.088475,1,0,0,0.267284366416071
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,216,2,LC82150042019217LGN00,L2SP,28.43417557,21824,0,30.29,7.1,0.0420825,0.0856425,0.09502,0.18577,0.1341525,0.0898775,1,0,0,0.286790745835225
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,232,2,LC82150032019233LGN00,L2SP,22.26096268,21824,0,55.93,8.947,0.0524225,0.0996125,0.1244175,0.21514,0.2029025,0.1608,1,0,0,0.232833682782513
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,232,2,LC82150042019233LGN00,L2SP,23.54548474,21824,0,13.14,7.5,0.049645,0.0976325,0.123125,0.2211075,0.2029025,0.15871,1,0,0,0.251145844336416
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,237,2,LC82180032019238LGN00,L2SP,20.53579601,21824,0,45.61,7.513,0.03089,0.0855325,0.1197975,0.26442,0.206065,0.1499375,1,0,0,0.32906188234274
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,253,2,LC82180032019254LGN00,L2SP,14.60290372,21824,0,26.03,9.397,0.0280025,0.0707375,0.0954875,0.1928925,0.1828825,0.130715,1,0,0,0.29807004179805
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2019,257,2,LC82140042019258LGN00,L2SP,14.35733284,21824,0,74.89,9.443,0.0304225,0.06059,0.0702425,0.1304675,0.12351,0.0936725,1,0,0,0.260267153606133
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2020,137,2,LC82170032020138LGN00,L2SP,29.51536183,21824,0,34.7,9.15,0.0520375,0.1048375,0.132255,0.1735325,0.1797475,0.14639,1,0,0,0.123926381643413
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2020,144,2,LC82180032020145LGN00,L2SP,30.92930256,21824,0,69.05,9.852,0.0178275,0.0618275,0.0722225,0.1127575,0.1088525,0.081435,1,0,0,0.193862219345018
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2020,161,2,LC80242402020162LGN00,L2SP,18.58947438,21824,0,43.57,12.212,0.157225,0.216185,0.25826,0.3367175,0.3288525,0.30017,1,0,0,0.126904423742397
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2020,162,2,LC82160032020163LGN00,L2SP,33.19845239,21824,0,51.54,9.213,0.050195,0.120155,0.149195,0.2485525,0.24121,0.1889325,1,0,0,0.200610802695205
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2020,172,2,LC80212412020173LGN00,L2SP,20.37173082,21824,0,33.01,9.638,0.0134825,0.0561625,0.0641925,0.1799125,0.14419,0.096395,1,0,0,0.399508994192128
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2020,182,2,LC80272402020183LGN00,L2SP,18.74162812,21824,0,15.64,11.103,0.03738,0.0783825,0.0986225,0.24176,0.1929475,0.1304125,1,0,0,0.354409446929629
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2020,198,2,LC80272402020199LGN00,L2SP,16.86835044,21824,0,54.21,13.81,0.023245,0.0612775,0.0739,0.2272675,0.1680325,0.1006575,1,0,0,0.43220851986454
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2020,208,2,LC82180032020209LGN00,L2SP,29.22646554,21824,0,2.04,7.489,0.062845,0.0957075,0.1116575,0.24759,0.2079075,0.1518625,1,0,0,0.330637705269898
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2020,212,2,LC82140042020213LGN00,L2SP,29.54771956,21824,0,18.61,7.399,0.06092,0.103985,0.12615,0.223995,0.21745,0.1634675,1,0,0,0.245755167961665
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2020,213,2,LC80202412020214LGN00,L2SP,14.98876324,21824,0,3.21,10.335,0.064385,0.13528,0.143145,0.194405,0.2470125,0.222675,1,0,0,0.142469021863553
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2020,215,2,LC82190032020216LGN00,L2SP,27.48828498,21824,0,11.16,7.838,0.05949,0.1009875,0.12274,0.23967,0.2129675,0.16047,1,0,0,0.286001824608981
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2020,219,2,LC82150032020220LGN00,L2SP,26.39204797,22080,0,18.51,7.382,0.5132675,0.5112325,0.530565,0.5491825,0.436845,0.349945,1,0,0,0.105763512871438
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2020,235,2,LC82150032020236LGN00,L2SP,21.32300872,21824,0,23.7,7.446,0.051955,0.091005,0.1117125,0.2240775,0.2003175,0.15046,1,0,0,0.298726408338118
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2020,235,2,LC82150042020236LGN00,L2SP,22.60833294,21824,0,13.9,6.86,0.0549525,0.091885,0.112565,0.224105,0.20007,0.15046,1,0,0,0.295900479917467
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2020,244,2,LC82140042020245LGN00,L2SP,19.39551029,21824,0,71.25,10.905,0.043705,0.096615,0.1232625,0.2175325,0.21668,0.162725,1,0,0,0.24214016457398
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2021,177,2,LC80262402021178LGN00,L2SP,18.94496524,21824,0,33.55,11.165,0.0346025,0.086165,0.10866,0.2217675,0.2133525,0.1452625,1,0,0,0.298580972228898
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2021,178,2,LC82180032021179LGN01,L2SP,33.37612401,21824,0,40.28,9.654,0.04585,0.10888,0.12824,0.21426,0.2203375,0.159645,1,0,0,0.214260213166143
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2021,183,2,LC80202412021184LGN00,L2SP,19.94043424,21824,0,6.41,10.52,0.0397175,0.0823425,0.09744,0.2289725,0.1930025,0.1304125,1,0,0,0.348202000501696
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2021,185,2,LC82190032021186LGN00,L2SP,32.88314313,21824,0,49.42,9.018,0.0810775,0.141385,0.171855,0.25375,0.261615,0.237085,1,0,0,0.168141614168528
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2021,186,2,LC80252402021187LGN00,L2SP,18.3574956,21824,0,5.24,9.386,0.0398275,0.077805,0.0992,0.2291375,0.1901975,0.127415,1,0,0,0.335089788745029
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2021,195,2,LC80242402021196LGN00,L2SP,17.23038997,21824,0,68.01,10.887,0.0287725,0.0848175,0.1025275,0.247645,0.1809025,0.1240875,1,0,0,0.354203394343478
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2021,195,2,LC80242412021196LGN00,L2SP,18.54809377,21824,0,57.81,11.15,0.012465,0.07445,0.090125,0.2634025,0.1786475,0.1193575,1,0,0,0.424999984498349
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2021,205,2,LC82150042021206LGN00,L2SP,31.01029175,21824,0,72.93,7.759,0.0601775,0.1129775,0.1294775,0.2599925,0.243905,0.17939,1,0,0,0.30910238818321
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2021,212,2,LC82160032021213LGN00,L2SP,28.07359611,21824,0,71.83,6.921,0.0595725,0.1059375,0.1268925,0.280095,0.236645,0.174495,1,0,0,0.332726748503184
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2021,225,2,LC82110042021226LGN00,L2SP,25.65461232,21824,0,76.55,8.743,0.05168,0.09447,0.1100075,0.239175,0.2003725,0.1502125,1,0,0,0.316970597851068
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2021,244,2,LC82160032021245LGN00,L2SP,17.82026657,21824,0,47.24,7.38,0.04662,0.09821,0.12098,0.236535,0.21701,0.1613225,1,0,0,0.279061472662551
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2021,249,2,LC82190032021250LGN00,L2SP,15.93539187,21824,0,7.2,7.606,0.04024,0.084735,0.11229,0.2158,0.2064225,0.157555,1,0,0,0.269506671905391
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2021,253,2,LC82150032021254LGN00,L2SP,14.40672214,21824,0,37.22,8.41,0.04431,0.091005,0.1213925,0.2118125,0.212995,0.1640175,1,0,0,0.238393191217404
pixel_10 _PYR_pig,78.6523082,16.3267346,0,LANDSAT_8,2021,253,2,LC82150042021254LGN00,L2SP,15.70451093,21824,0,8.69,7.469,0.0409825,0.088145,0.119385,0.2158,0.212665,0.1626425,1,0,0,0.255156506314921
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1985,241,2,LT52160031985242KIS00,L2SP,19.46256069,5440,0,33,6.409,0.1150675,0.133355,0.1406975,0.1844775,0.186485,0.1559325,1,0,0,0.17268314403116
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1986,187,2,LT52170031986188KIS00,L2SP,33.2019435,5440,0,50,12.15,0.1719375,0.20128,0.2047725,0.235545,0.2408525,0.2256725,1,0,0,0.127164391936527
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1988,255,2,LT52190031988256KIS00,L2SP,14.47660649,5440,0,80,8.508,0.17741,0.183295,0.176035,0.236095,0.176585,0.1394875,1,0,0,0.191185710378562
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1989,186,2,LT52180031989187KIS00,L2SP,33.24597041,5440,0,44,6.701,0.0925175,0.114215,0.1322275,0.2215475,0.2214375,0.15453,1,0,0,0.271706857105564
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1989,211,2,LT52170031989212KIS00,L2SP,28.80918694,5440,0,6,6.909,0.090345,0.1192475,0.1252975,0.1989425,0.1877225,0.139845,1,0,0,0.262132227651759
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1989,252,2,LT52160031989253KIS00,L2SP,15.37075321,5440,0,29,12.163,0.100135,0.126865,0.1296425,0.187475,0.1653375,0.1190825,1,0,0,0.232496181286976
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1990,173,2,LT52180031990174KIS00,L2SP,34.08140488,5440,0,23,8.432,0.1273875,0.13704,0.1385525,0.18819,0.18038,0.1333,1,0,0,0.191577188928225
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1991,160,2,LT52180031991161KIS00,L2SP,33.61827167,5440,0,3,14.304,0.1471875,0.1400925,0.1362425,0.1692975,0.160635,0.10877,1,0,0,0.135453360714494
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1991,169,2,LT52170031991170KIS00,L2SP,34.06407665,5440,0,60,14.023,0.1260675,0.13913,0.15332,0.234115,0.208045,0.1325575,1,0,0,0.225566570774727
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1991,178,2,LT52160031991179KIS00,L2SP,33.9533646,5440,0,58,12.073,0.11152,0.1338225,0.1351425,0.2205575,0.1954775,0.138965,1,0,0,0.265490393762937
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1991,201,2,LT52170031991202KIS00,L2SP,31.20980701,5442,0,52,12.408,0.23142,0.25034,0.2489375,0.2860075,0.25166,0.2456925,1,0,0,0.134297630261939
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1991,242,2,LT52160031991243KIS00,L2SP,19.36665167,5440,0,79,12.842,0.175485,0.20436,0.1994925,0.3089425,0.247755,0.17411,1,0,0,0.243519157182034
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1992,197,2,LT52160031992198KIS00,L2SP,31.9463291,5440,0,65,12.71,0.1101725,0.13517,0.1487,0.2389825,0.19435,0.138195,1,0,0,0.265512870335748
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1992,204,2,LT52170031992205KIS00,L2SP,30.6397412,5440,0,39,11.923,0.13396,0.155025,0.154145,0.2504225,0.2081825,0.142485,1,0,0,0.270342984552694
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1992,231,2,LT52140041992232KIS00,L2SP,24.4109952,5440,0,42,12.314,0.10778,0.1295325,0.1346475,0.201335,0.1732575,0.1235925,1,0,0,0.232755465009017
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1992,238,2,LT52150031992239KIS00,L2SP,20.87398391,5440,0,41,12.489,0.1130325,0.1387175,0.1290925,0.2283675,0.1787025,0.11174,1,0,0,0.298384682934736
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1992,238,2,LT52150041992239KIS00,L2SP,22.02752235,5440,0,10,12.264,0.1124275,0.1391575,0.12934,0.23186,0.1804075,0.112455,1,0,0,0.305625985912895
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1992,240,2,LT52130041992241KIS00,L2SP,21.32408142,5440,0,23,11.749,0.1079725,0.1339875,0.12571,0.1778775,0.1737525,0.1242525,1,0,0,0.216439520367321
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1992,247,2,LT52140041992248KIS00,L2SP,18.77229148,5440,0,29,11.001,0.13121,0.14265,0.140285,0.1995475,0.18808,0.149415,1,0,0,0.223594930370788
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1993,172,2,LT52190031993173KIS00,L2SP,34.07718967,5440,0,22,12.336,0.1087975,0.1338225,0.1259025,0.19039,0.17862,0.1347025,1,0,0,0.223788013983288
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1993,197,2,LT52180031993198KIS00,L2SP,31.83308147,5440,0,33,11.564,0.0756875,0.10624,0.106075,0.19974,0.18016,0.1280475,1,0,0,0.356988553444627
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1993,206,2,LT52170031993207KIS00,L2SP,30.06224782,5440,0,31,12.091,0.1088525,0.14232,0.14551,0.21855,0.1701775,0.1210075,1,0,0,0.233609853483546
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1995,235,2,LT52180031995236KIS00,L2SP,21.90805543,5440,0,41,12.693,0.065925,0.0721125,0.08974,0.1967975,0.19061,0.152935,1,0,0,0.404564693859545
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1996,229,2,LT52190031996230KIS00,L2SP,24.03382322,5440,0,40,11.788,0.1043975,0.1286525,0.1331625,0.2364525,0.2068075,0.1368475,1,0,0,0.298414901506289
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1997,153,2,LT52170031997154KIS00,L2SP,32.90692016,5440,0,6,14.98,0.1395425,0.1334375,0.1202925,0.1465275,0.1300275,0.09777,1,0,0,0.129973889025337
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1997,167,2,LT52190031997168KIS00,L2SP,33.97203229,5440,0,3,13.414,0.102995,0.11625,0.116635,0.1776575,0.187695,0.1334925,1,0,0,0.223771296191414
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,1998,156,2,LT52170031998157KIS00,L2SP,33.07636976,5440,0,33,10.911,0.18346,0.186595,0.18148,0.197045,0.1504875,0.120045,1,0,0,0.0999599798480561
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,1999,190,2,LE72180031999191SGS00,L2SP,32.50663712,5440,0,12,8.454,0.0890525,0.1100625,0.119605,0.287685,0.19281,0.132035,1,0,0,0.412678926563382
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,1999,212,2,LE72120041999213KIS00,L2SP,29.62002773,5440,0,78,10.614,0.1013725,0.1213925,0.1251875,0.2624675,0.1807925,0.1285425,1,0,0,0.354129316015529
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,2000,195,2,LE72160032000196AGS00,L2SP,31.89590848,5440,0,55,5.903,0.1705075,0.1827175,0.195835,0.231255,0.2417325,0.244345,1,0,0,0.0829333395771383
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,2000,204,2,LE72150032000205KIS00,L2SP,30.26481522,5440,0,1,6.334,0.0844875,0.09975,0.091225,0.20821,0.0996125,0.0517625,1,0,0,0.390685791574131
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,2000,204,2,LE72150042000205KIS00,L2SP,31.51286614,5440,0,61,8.47,0.0695825,0.0874025,0.0868525,0.210465,0.11383,0.06477,1,0,0,0.415759247269333
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,2000,206,2,LE72130042000207KIS00,L2SP,31.09005787,5440,0,13,7.859,0.0829475,0.09942,0.11009,0.256995,0.183845,0.1260675,1,0,0,0.400193415693913
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,2000,229,2,LE72140042000230KIS00,L2SP,24.77357267,5440,0,20,5.66,0.10129,0.10492,0.117735,0.2784175,0.208705,0.13781,1,0,0,0.405607688958166
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,2000,240,2,LE72110042000241KIS00,L2SP,21.02325837,5440,0,6,6.576,0.09689,0.12274,0.134015,0.2680225,0.2108775,0.157665,1,0,0,0.333320896682523
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,2001,167,2,LE72140042001168EDC00,L2SP,34.90907531,5440,0,11,7.467,0.11966,0.1213925,0.1271125,0.17873,0.1962475,0.145345,1,0,0,0.168771508210925
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,2002,172,2,LE72120042002173EDC00,L2SP,34.98119049,5440,0,2,6.582,0.11889,0.125875,0.13528,0.219595,0.235325,0.167895,1,0,0,0.237590700951039
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,2002,191,2,LE72170032002192EDC00,L2SP,32.43688029,5440,0,7,5.764,0.156785,0.166905,0.1641275,0.2818825,0.241485,0.1526325,1,0,0,0.26401874397435
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,2002,193,2,LE72150032002194EDC00,L2SP,32.1620637,5440,0,2,5.318,0.0837725,0.11405,0.127965,0.2916175,0.2366175,0.1609925,1,0,0,0.390036524402233
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,2004,192,2,LE72140042004193EDC01,L2SP,33.60644019,5440,0,21,7.236,0.0743125,0.09876,0.1132525,0.2274875,0.2025175,0.1468575,1,0,0,0.335255620120913
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,2005,203,2,LE72130042005204EDC00,L2SP,31.57909202,5440,0,6,6.96,0.104975,0.134345,0.15024,0.27949,0.2433275,0.18489,1,0,0,0.300770251087892
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,2006,191,2,LT52120042006192KIS00,L2SP,33.63827184,5440,0,44,9.836,0.12901,0.1458125,0.140615,0.24935,0.2165975,0.1512575,1,0,0,0.300311076862191
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,2006,198,2,LT52130042006199KIS00,L2SP,32.55517346,5440,0,46,7.235,0.07467,0.11614,0.1138025,0.25584,0.21371,0.1518075,1,0,0,0.409849085905968
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,2006,203,2,LT52160032006204KIS00,L2SP,30.34421351,5440,0,46,5.781,0.11141,0.1301375,0.14023,0.2312275,0.2032875,0.14474,1,0,0,0.270569569633485
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,2006,205,2,LT52140042006206KIS00,L2SP,31.18758392,5440,0,67,7.971,0.09249,0.13154,0.1515875,0.26695,0.2269375,0.16443,1,0,0,0.29511306288069
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,2006,207,2,LT52120042006208KIS00,L2SP,30.73942972,5440,0,41,8.09,0.1084675,0.1361875,0.1417975,0.2406875,0.2015825,0.1433375,1,0,0,0.281918482048294
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,2006,208,2,LT52190032006209KIS00,L2SP,29.24873708,5440,0,62,7.332,0.218385,0.2380475,0.2547675,0.3037175,0.2971725,0.2491025,1,0,0,0.146593595918958
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_5,2009,170,2,LT52170032009171KIS00,L2SP,33.73825737,5440,0,45,8.985,0.14892,0.169545,0.15904,0.2008125,0.1931675,0.12945,1,0,0,0.148051923750453
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,2010,187,2,LE72110042010188EDC00,L2SP,34.11119713,5440,0,68,7.063,0.1310725,0.152715,0.1598375,0.2924975,0.264255,0.18599,1,0,0,0.293278211944687
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,2010,256,2,LE72140042010257ASN00,L2SP,14.7884162,5440,0,75,7.436,0.0931225,0.104205,0.1287075,0.2150575,0.20458,0.1059925,1,0,0,0.251189039023752
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,2011,230,2,LE72190032011231EDC00,L2SP,23.04783341,5440,0,43,6.85,0.0833875,0.0979075,0.1118225,0.23087,0.1873925,0.1133625,1,0,0,0.347388693945739
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,2012,191,2,LE72130042012192EDC00,L2SP,33.67624628,5440,0,51,9.338,0.0863025,0.1069825,0.1107775,0.188905,0.1549425,0.0971925,1,0,0,0.260700908461455
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,2013,193,2,LE72130042013194EDC00,L2SP,33.26689881,5440,0,13,5.927,0.081435,0.1087425,0.114215,0.2662075,0.2246,0.143585,1,0,0,0.399536042163647
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_7,2013,198,2,LE72160032013199EDC01,L2SP,31.18765026,5440,0,30,5.902,0.0874025,0.1065975,0.1205125,0.2381575,0.21316,0.138965,1,0,0,0.32800345721694
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_8,2013,236,2,LC82180032013237LGN01,L2SP,20.6847526,21824,0,51.36,7.357,0.0422475,0.093865,0.1016475,0.31183,0.197815,0.1345375,1,0,0,0.444802432079305
pixel_11 _PYR_pig,78.6523021,16.3281,0,LANDSAT_8,2013,245,2,LC82170032013246LGN01,L2SP,17.42722167,21824,0,13.02,7.618,0.0385075,0.0761,0.08798,0.27971,0.1892075,0.1248025,1,0,0,0.457247741643256
