sample.id,latitude,longitude,jrc.water,satellite,year,doy,collection.number,landsat.scene.id,processing.level,sun.elevation,qa.pixel,qa.radsat,cloud.cover,geometric.rmse.model,blue,green,red,nir,swir1,swir2,clear,snow,water,ndvi
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2013,235,2,LC82110042013236LGN01,L2SP,22.33541333,21824,0,24.77,9.55,0.023245,0.045905,0.0484075,0.19303,0.1358575,0.0777225,1,0,0,0.517406185558651
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2014,154,2,LC82150042014155LGN02,L2SP,33.79869422,21824,0,18.61,11.788,0.00699249999999999,0.059215,0.0600675,0.2252875,0.14331,0.08611,1,0,0,0.475598693881981
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2014,170,2,LC82150042014171LGN01,L2SP,34.82586453,21824,0,48.98,13.28,0.08424,0.1218325,0.1102275,0.2016375,0.2255075,0.214865,1,0,0,0.247751911488395
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2014,195,2,LC80292402014196LGN01,L2SP,17.2726519,21824,0,0.3,9.609,0.028525,0.0469225,0.041945,0.16894,0.1560975,0.0922975,1,0,0,0.523129481948617
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2014,195,2,LC82140042014196LGN01,L2SP,32.94692552,21824,0,14.79,7.016,0.034795,0.050525,0.05146,0.2324925,0.1936075,0.1076425,1,0,0,0.549016339966343
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2014,208,2,LC80242412014209LGN01,L2SP,16.08607453,22080,0,44.8,14.198,0.1355,0.214095,0.250065,0.45318,0.3896275,0.3077875,1,0,0,0.258805441883324
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2014,209,2,LC82160042014210LGN01,L2SP,30.16359681,21824,0,62.69,8.509,0.02495,0.0415875,0.03793,0.1593975,0.1174325,0.075605,1,0,0,0.542082448647237
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2014,216,2,LC82170032014217LGN01,L2SP,27.09334252,21824,0,61.02,7.156,0.0354825,0.0579775,0.0512125,0.2250125,0.202435,0.11163,1,0,0,0.545732227021328
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2014,216,2,LC82170042014217LGN01,L2SP,28.37205588,21824,0,66.85,7.149,0.0352075,0.0578675,0.0514325,0.2235275,0.2026275,0.1119875,1,0,0,0.54443984379157
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2014,225,2,LC82160032014226LGN01,L2SP,24.4589979,21824,0,56.33,6.053,0.034135,0.0569875,0.0619925,0.23252,0.197595,0.11009,1,0,0,0.49912667597174
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2014,225,2,LC82160042014226LGN01,L2SP,25.74022558,21824,0,42.13,5.821,0.0346025,0.057015,0.0629,0.23219,0.1982825,0.111025,1,0,0,0.497992387221796
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2014,234,2,LC82150042014235LGN01,L2SP,22.79253861,21824,0,8.21,5.284,0.033255,0.0518175,0.0627075,0.2046075,0.1887125,0.1114375,1,0,0,0.46827377822506
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2014,243,2,LC82140042014244LGN01,L2SP,19.59216132,21824,0,26.87,7.576,0.0219525,0.0445575,0.0554475,0.2008125,0.1550525,0.0862475,1,0,0,0.485433141706232
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2015,150,2,LC82140042015151LGN01,L2SP,33.25428172,21824,0,35.18,8.799,0.0296525,0.05718,0.07258,0.1943775,0.20282,0.13022,1,0,0,0.368713894044441
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2015,155,2,LC82170042015156LGN01,L2SP,33.89575639,21824,0,49.19,10.991,0.030065,0.079345,0.06279,0.2132425,0.18071,0.135445,1,0,0,0.444648228256171
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2015,189,2,LC82150042015190LGN01,L2SP,33.81105258,21824,0,12.96,7.811,0.03859,0.054815,0.0611125,0.216075,0.20898,0.1201,1,0,0,0.479768045133376
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2015,193,2,LC82110042015194LGN01,L2SP,33.29173046,21824,0,21.09,8.961,0.1980075,0.2169,0.2361775,0.3495875,0.3451325,0.3060825,1,0,0,0.17586770362011
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2015,210,2,LC82180032015211LGN01,L2SP,28.70985791,21824,0,49.91,7.863,0.0371325,0.06499,0.070655,0.225645,0.1952575,0.12142,1,0,0,0.465932748360766
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2015,212,2,LC82160032015213LGN01,L2SP,28.21811062,21824,0,12.01,5.574,0.03562,0.0556125,0.061855,0.22031,0.1953675,0.115425,1,0,0,0.495096139229126
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2015,212,2,LC82160042015213LGN01,L2SP,29.4960153,21824,0,7.02,5.58,0.037875,0.0574825,0.0644125,0.21866,0.1969625,0.1181475,1,0,0,0.482653273642576
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2015,225,2,LC82110042015226LGN01,L2SP,25.83158091,21824,0,44.49,8.089,0.0776125,0.1345925,0.1246375,0.2483875,0.2751725,0.2455825,1,0,0,0.29102246939276
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2016,165,2,LC82180032016166LGN01,L2SP,33.36804156,21824,0,11.42,10.062,0.0343,0.050635,0.0575375,0.184835,0.179005,0.105965,1,0,0,0.42391326250028
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2016,183,2,LC82160032016184LGN01,L2SP,33.11834936,21824,0,27.92,8.982,0.0350425,0.051735,0.0526425,0.2091175,0.188685,0.1104475,1,0,0,0.511478784433863
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2016,183,2,LC82160042016184LGN01,L2SP,34.40851052,21824,0,10.93,8.562,0.0358125,0.05278,0.05509,0.206505,0.19226,0.1138025,1,0,0,0.487432059893688
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2016,190,2,LC82170032016191LGN01,L2SP,32.42574768,21824,0,1.72,7.608,0.0387,0.0526425,0.05718,0.2085125,0.1876675,0.1142425,1,0,0,0.48628339239876
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2016,190,2,LC82170042016191LGN01,L2SP,33.71142377,21824,0,0.59,7.207,0.038425,0.05355,0.058445,0.2062025,0.18973,0.1167725,1,0,0,0.479570622500424
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2016,208,2,LC82150042016209LGN01,L2SP,30.5127132,21824,0,49.09,6.699,0.0329525,0.0516525,0.052615,0.22801,0.184285,0.10525,1,0,0,0.542161276995785
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2016,244,2,LC82110042016245LGN01,L2SP,19.41069495,21824,0,64.58,8.957,0.0142525,0.0320175,0.035785,0.17477,0.117185,0.0629825,1,0,0,0.5851893794131
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2016,247,2,LC82160032016248LGN01,L2SP,16.99409246,21824,0,41.22,8.932,0.017965,0.0309175,0.02176,0.06191,0.0698575,0.0603975,1,0,0,0.416730563866987
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2016,247,2,LC82160042016248LGN01,L2SP,18.28711006,21824,0,49.72,9.331,0.0152975,0.0348225,0.0299275,0.0696925,0.0717275,0.06125,1,0,0,0.338395365275288
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2017,162,2,LC82150042017163LGN00,L2SP,34.54372951,21824,0,66.11,9.462,0.0238775,0.0385625,0.042935,0.1429525,0.1642925,0.0993375,1,0,0,0.429219078878632
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2017,171,2,LC82140042017172LGN00,L2SP,34.83175402,21824,0,33.08,8.815,0.0343,0.05135,0.0580875,0.16729,0.1947625,0.1201,1,0,0,0.396016061602531
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2017,208,2,LC82170032017209LGN00,L2SP,29.05584251,22080,0,48.79,7.193,0.0339425,0.08325,0.080775,0.1798025,0.201445,0.1836525,1,0,0,0.315285662783551
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2017,210,2,LC82150042017211LGN00,L2SP,29.85869386,54596,0,42.17,7.401,0.0446125,0.1024725,0.1050025,0.25738,0.1860175,0.1336575,1,0,0,0.357827264083777
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2017,214,2,LC82110042017215LGN00,L2SP,28.84507828,21824,0,73.84,9.128,0.04409,0.0843225,0.081765,0.25276,0.2309525,0.1741925,1,0,0,0.457016388444254
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2017,242,2,LC82150042017243LGN00,L2SP,19.85941007,21824,0,12.89,7.25,0.0203025,0.0432375,0.0490125,0.19545,0.1373425,0.074615,1,0,0,0.515597815464175
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2018,170,2,LC82180032018171LGN00,L2SP,33.54525075,21824,0,61.48,11.279,0.0258025,0.042495,0.04343,0.1799675,0.153815,0.0865225,1,0,0,0.507272444830101
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2018,172,2,LC82160032018173LGN00,L2SP,33.5519967,21824,0,32.69,9.899,0.0286075,0.0456025,0.046015,0.187475,0.17554,0.0986225,1,0,0,0.502354622570479
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2018,172,2,LC82160042018173LGN00,L2SP,34.84651587,21824,0,27.11,9.489,0.028085,0.0496725,0.0530275,0.1881075,0.1786475,0.1008775,1,0,0,0.457666380589329
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2018,173,2,LC80222412018174LGN00,L2SP,20.4019187,21824,0,32,14.972,0.0299825,0.0443925,0.04145,0.1485075,0.151615,0.089905,1,0,0,0.455753811974806
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2018,183,2,LC80282402018184LGN00,L2SP,18.67055486,21824,0,10.4,9.706,0.0128775,0.0265175,0.0276175,0.0987325,0.0878975,0.0601225,1,0,0,0.471735179664243
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2018,195,2,LC82170032018196LGN00,L2SP,31.67309829,21824,0,44.3,8.15,0.0209075,0.03133,0.0299825,0.109045,0.09128,0.0550625,1,0,0,0.487501693724275
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2018,195,2,LC82170042018196LGN00,L2SP,32.95408832,21824,0,79.6,7.442,0.0185425,0.02891,0.0277,0.106955,0.0910875,0.0551175,1,0,0,0.492776237136283
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2018,196,2,LC80232412018197LGN00,L2SP,18.46743104,22080,0,34.49,12.837,0.63765,0.70739,0.746,0.790165,0.610535,0.5139275,1,0,0,0.100658739606858
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2018,210,2,LC80252402018211LGN00,L2SP,14.32959519,21824,0,49.11,10.028,0.02341,0.041395,0.033805,0.141055,0.1311,0.06884,1,0,0,0.542115095074172
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2018,212,2,LC80232412018213LGN00,L2SP,15.14534468,21824,0,6.74,13.445,0.2530625,0.3233525,0.29203,0.41864,0.31128,0.2180825,1,0,0,0.159300915355085
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2018,231,2,LC82130042018232LGN00,L2SP,23.81346486,21824,0,57.94,9.16,0.01329,0.03188,0.02671,0.1006025,0.0837175,0.0629275,1,0,0,0.495819445117486
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2018,233,2,LC82110042018234LGN00,L2SP,23.14331725,21824,0,59.19,8.555,0.0223375,0.0535225,0.0525325,0.20909,0.1549425,0.1016475,1,0,0,0.516617837667437
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2018,249,2,LC82110042018250LGN00,L2SP,17.36065256,21824,0,49.62,10.038,0.01725,0.03683,0.0323475,0.151065,0.105415,0.064165,1,0,0,0.580662728733842
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2019,166,2,LC82170032019167LGN00,L2SP,33.42208038,21824,0,68.49,13.704,0.0206875,0.04145,0.05069,0.1656125,0.1583525,0.0908675,1,0,0,0.427582647849779
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2019,166,2,LC82170042019167LGN00,L2SP,34.72264962,21824,0,54.82,12.372,0.027975,0.0459325,0.0541825,0.1662725,0.1602775,0.0931225,1,0,0,0.419959701480743
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2019,168,2,LC82150042019169LGN00,L2SP,34.78582518,21824,0,25.18,9.844,0.025335,0.0452175,0.05179,0.17235,0.14892,0.0860275,1,0,0,0.426647627151002
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2019,172,2,LC80262402019173LGN00,L2SP,19.03239102,21824,0,24.24,12.169,0.01813,0.03903,0.0361975,0.15651,0.15871,0.09227,1,0,0,0.515196120035113
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2019,173,2,LC82180032019174LGN00,L2SP,33.52779332,21824,0,22.31,9.521,0.0288,0.0441725,0.0471425,0.188245,0.1771625,0.101565,1,0,0,0.500220563740677
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2019,186,2,LC80282402019187LGN00,L2SP,18.40255591,54596,0,53.23,10.092,0.071645,0.13495,0.08688,0.2556475,0.19963,0.1431725,1,0,0,0.422537869268505
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2019,189,2,LC82180032019190LGN00,L2SP,32.51304346,21824,0,29.28,7.785,0.2579025,0.2912875,0.3257175,0.411875,0.46033,0.4424275,1,0,0,0.135415716347783
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2019,190,2,LC80242402019191LGN00,L2SP,17.9814778,21824,0,19.52,11.291,0.708105,0.666085,0.6713375,0.65591,0.4521075,0.352255,1,0,0,0.0997159175659212
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2019,190,2,LC80242412019191LGN00,L2SP,19.30283802,21824,0,29.92,10.045,0.69331,0.6403725,0.6487325,0.6361925,0.4423175,0.3397975,1,0,0,0.0997159175659212
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2019,195,2,LC82120042019196LGN00,L2SP,32.98260324,21824,0,45.3,9.018,0.0363625,0.0629275,0.053715,0.21921,0.1707,0.0974675,1,0,0,0.527930852119429
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2019,205,2,LC82180032019206LGN00,L2SP,29.83747587,21824,0,48.49,7.761,0.0522575,0.0882825,0.0860275,0.256335,0.23395,0.1748525,1,0,0,0.436472276517801
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2019,207,2,LC82160032019208LGN00,L2SP,29.39861379,21824,0,8.28,7.462,0.031495,0.0566575,0.0512675,0.22955,0.1789225,0.0955425,1,0,0,0.551813158473457
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2019,207,2,LC82160042019208LGN00,L2SP,30.67828794,21824,0,15.47,6.599,0.0312475,0.0572625,0.053385,0.229605,0.1795825,0.09634,1,0,0,0.541516840251365
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2019,208,2,LC80222412019209LGN00,L2SP,16.13456369,21824,0,1.71,9.959,0.030505,0.0600675,0.045025,0.151725,0.1419625,0.077475,1,0,0,0.474494195393282
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2019,211,2,LC80272402019212LGN00,L2SP,14.10520206,21824,0,5.57,10.426,0.03375,0.044255,0.0407075,0.135445,0.131155,0.0776675,1,0,0,0.474422532171561
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2019,214,2,LC82170032019215LGN00,L2SP,27.68665217,21824,0,49.19,7.103,0.0360325,0.0552275,0.0562175,0.2194025,0.1689675,0.0949925,1,0,0,0.50755139776869
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2019,214,2,LC82170042019215LGN00,L2SP,28.96593194,21824,0,74.38,6.238,0.03441,0.0541,0.0555575,0.21833,0.1692975,0.0952675,1,0,0,0.510409781641351
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2019,218,2,LC82130042019219LGN00,L2SP,27.88431023,21824,0,66.84,7.909,0.0367475,0.058335,0.0538525,0.2589475,0.2050475,0.112015,1,0,0,0.582961935692295
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2019,232,2,LC82150042019233LGN00,L2SP,23.54548474,21824,0,13.14,7.5,0.019945,0.04904,0.04816,0.228505,0.126535,0.068565,1,0,0,0.579353952407204
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2020,161,2,LC80242402020162LGN00,L2SP,18.58947438,21824,0,43.57,12.212,0.025885,0.0361425,0.0364175,0.114545,0.1292575,0.08424,1,0,0,0.425403218442656
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2020,164,2,LC82140042020165LGN00,L2SP,34.62256593,21824,0,57.34,11.462,0.042935,0.0741475,0.08336,0.17191,0.1576375,0.1266175,1,0,0,0.276301427213442
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2020,168,2,LC80252402020169LGN00,L2SP,18.9703135,21824,0,30.17,9.635,0.0275075,0.0414225,0.0419725,0.127745,0.145125,0.0947725,1,0,0,0.409347178822652
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2020,173,2,LC80282402020174LGN00,L2SP,19.04157389,21824,0,38.6,11.141,0.0342725,0.047665,0.04981,0.153485,0.1627525,0.1039025,1,0,0,0.424323565158958
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2020,187,2,LC82150042020188LGN00,L2SP,34.05145969,21824,0,73.3,9.497,0.0392775,0.074395,0.094305,0.1733675,0.17268,0.1554925,1,0,0,0.258480657995559
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2020,192,2,LC82180032020193LGN00,L2SP,32.16830226,21824,0,59.37,8.826,0.011915,0.0219525,0.017635,0.1107225,0.077145,0.043265,1,0,0,0.636079763093146
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2020,198,2,LC80272402020199LGN00,L2SP,16.86835044,21824,0,54.21,13.81,0.028415,0.04772,0.0447225,0.168665,0.1550525,0.08963,1,0,0,0.492126947960808
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2020,207,2,LC82110042020208LGN00,L2SP,30.73938424,21824,0,27.94,8.123,0.030065,0.0558325,0.0486825,0.25518,0.18071,0.0940575,1,0,0,0.588821708822674
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2020,208,2,LC82180032020209LGN00,L2SP,29.22646554,21824,0,2.04,7.489,0.028855,0.0500025,0.04695,0.232465,0.1772175,0.09634,1,0,0,0.584497497688983
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2020,219,2,LC82150042020220LGN00,L2SP,27.67177809,21824,0,45.98,6.909,0.03122,0.052945,0.05091,0.2317775,0.1778775,0.0940575,1,0,0,0.566029384554954
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2020,235,2,LC82150042020236LGN00,L2SP,22.60833294,21824,0,13.9,6.86,0.025225,0.0482975,0.0495075,0.23054,0.148205,0.0799775,1,0,0,0.579363290311104
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2021,177,2,LC80262402021178LGN00,L2SP,18.94496524,21824,0,33.55,11.165,0.028965,0.0409275,0.0408175,0.1354725,0.1547775,0.095405,1,0,0,0.433909965429291
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2021,177,2,LC82110042021178LGN00,L2SP,34.71430734,21824,0,67.9,10.93,0.030945,0.05124,0.0605625,0.17983,0.1775475,0.1086875,1,0,0,0.399212170191437
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2021,178,2,LC82180032021179LGN01,L2SP,33.37612401,21824,0,40.28,9.654,0.043815,0.07918,0.0717275,0.1211175,0.1230425,0.1234,1,0,0,0.230685870920183
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2021,186,2,LC80252402021187LGN00,L2SP,18.3574956,21824,0,5.24,9.386,0.028635,0.0438425,0.0429625,0.14375,0.1497175,0.0898225,1,0,0,0.453987519375397
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2021,187,2,LC82170032021188LGN00,L2SP,32.68291172,21824,0,50.89,8.727,0.0399925,0.06202,0.0673,0.2431075,0.2385425,0.1393775,1,0,0,0.478593222419641
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2021,194,2,LC82180032021195LGN00,L2SP,31.77175627,21824,0,27.45,8.833,0.468855,0.4646475,0.47936,0.5263025,0.4750975,0.415835,1,0,0,0.10789647907575
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2021,219,2,LC82170032021220LGN00,L2SP,26.17008893,21824,0,16.89,7.131,0.0321,0.06048,0.06411,0.14683,0.129945,0.1013175,1,0,0,0.332406658346952
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2021,219,2,LC82170042021220LGN00,L2SP,27.44996675,21824,0,56.32,7.894,0.037435,0.0607275,0.0631475,0.14562,0.1296975,0.101785,1,0,0,0.33651255975192
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2021,221,2,LC82150042021222LGN00,L2SP,26.86817317,21824,0,29.68,6.605,0.0330075,0.066695,0.0682075,0.232795,0.154695,0.0973025,1,0,0,0.49283869476728
pixel_2 _REF_bjor,78.2212507,15.3084956,0,LANDSAT_8,2021,225,2,LC82110042021226LGN00,L2SP,25.65461232,21824,0,76.55,8.743,0.0266275,0.0496175,0.04574,0.25782,0.150845,0.08127,1,0,0,0.619251755733382
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_5,1987,190,2,LT52170041987191KIS00,L2SP,34.10548881,5440,0,33,6.285,0.04629,0.06389,0.0653475,0.138745,0.2184125,0.1419625,1,0,0,0.347165016036973
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_5,1989,186,2,LT52180031989187KIS00,L2SP,33.24597041,5698,0,44,6.701,0.1869525,0.1944875,0.199795,0.2294675,0.21756,0.179665,1,0,0,0.097872773403991
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_5,1989,211,2,LT52170041989212KIS00,L2SP,29.96640501,5440,0,35,6.252,0.0633125,0.076155,0.077035,0.1787575,0.23813,0.1388,1,0,0,0.387752692001137
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_5,1989,252,2,LT52160041989253KIS00,L2SP,16.55270812,5440,0,23,9.472,0.122025,0.1054975,0.1119325,0.112895,0.11526,0.08226,1,0,0,0.0712384284094779
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_5,1991,201,2,LT52170041991202KIS00,L2SP,32.35745776,5440,0,25,11.617,0.0447225,0.0560525,0.0599025,0.1598375,0.24187,0.152055,1,0,0,0.458635119444593
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_5,1991,210,2,LT52160041991211KIS00,L2SP,30.40916651,5440,0,80,11.808,0.1112725,0.1161125,0.1162225,0.2172025,0.2900225,0.1711125,1,0,0,0.325659648652533
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_5,1992,197,2,LT52160041992198KIS00,L2SP,33.09045728,5440,0,54,12.497,0.0734325,0.086,0.092765,0.1684175,0.23241,0.149305,1,0,0,0.303020482900358
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_5,1992,201,2,LT52120041992202KIS00,L2SP,32.38098957,5440,0,51,13.599,0.1221075,0.1178175,0.1184775,0.148755,0.1175425,0.0529725,1,0,0,0.132410433252685
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_5,1992,204,2,LT52170041992205KIS00,L2SP,31.78114404,5440,0,44,11.371,0.218,0.22603,0.239945,0.2972825,0.36991,0.2982175,1,0,0,0.127689487880135
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_5,1992,215,2,LT52140041992216KIS00,L2SP,29.18405598,5440,0,72,13.952,0.1044525,0.1055525,0.1049475,0.1571425,0.166355,0.1063775,1,0,0,0.194111369774361
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_5,1992,231,2,LT52140041992232KIS00,L2SP,24.4109952,5440,0,42,12.314,0.0830575,0.1006575,0.0982375,0.18896,0.2496525,0.157005,1,0,0,0.325996003337474
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_5,1992,238,2,LT52150041992239KIS00,L2SP,22.02752235,5440,0,10,12.264,0.060535,0.0873475,0.0812425,0.167895,0.2199525,0.14958,1,0,0,0.335561513299934
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_5,1992,240,2,LT52130041992241KIS00,L2SP,21.32408142,5440,0,23,11.749,0.0643575,0.07115,0.0612225,0.0795375,0.06048,0.0298175,1,0,0,0.147939693634091
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_5,1992,247,2,LT52140041992248KIS00,L2SP,18.77229148,5440,0,29,11.001,0.083085,0.115535,0.093315,0.1746325,0.2328225,0.1539525,1,0,0,0.324818082965684
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_5,1993,197,2,LT52180031993198KIS00,L2SP,31.83308147,5440,0,33,11.564,0.047335,0.070985,0.0779975,0.1666575,0.23153,0.142485,1,0,0,0.348570307444545
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_5,1994,257,2,LT52170041994258KIS00,L2SP,14.7767421,5440,0,40,9.564,0.1430075,0.173835,0.1702325,0.21349,0.1868975,0.134675,1,0,0,0.139795366327765
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_5,1995,230,2,LT52150041995231KIS00,L2SP,24.66207513,5440,0,20,11.213,0.0486,0.05278,0.0687575,0.18016,0.22735,0.134015,1,0,0,0.446735891305332
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_5,1997,192,2,LT52180031997193KIS00,L2SP,32.55695626,5698,0,67,12.06,0.5487425,0.570165,0.5632075,0.5652975,0.450375,0.311115,1,0,0,0.0546813307019946
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_7,1999,190,2,LE72180031999191SGS00,L2SP,32.50663712,5440,0,12,8.454,0.0498375,0.05905,0.070655,0.1852475,0.259635,0.1586,1,0,0,0.447797501001358
pixel_2 _REF_fest,78.0939656,13.886642,0,LANDSAT_7,1999,203,2,LE72130041999204KIS00,L2SP,31.66560287,5440,0,44,7.894,0.04684,0.06037,0.066915,0.1881075,0.251935,0.152055,1,0,0,0.475222774461077
